RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,Actividad_CIIU3_Secundaria,Actividad_CIIU4_Principal,NroTrab,TipoFacturacion,TipoContabilidad,ComercioExterior,UBIGEO,Departamento,Provincia,Distrito,PERIODO_PUBLICACION,NroTrab_num,Tamano,trabajadores_acum,porcentaje_trab_acum,empresa_num,porcentaje_empresas
20119207640,ESTACION DE ENERGIAS EL CENTENARIO SOCIEDAD ANONIMA CERRADA - ENERGIAS EL CENTENARIO S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MENOR COMBUSTIBLES,TRANSPORTE DE CARGA POR CARRETERA,VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS,193,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150141,LIMA,LIMA,SURQUILLO,202601,193.0,Mediana (100-499),3990113.0,64.94460902580799,3578,1.1328090371439787
20538501469,IDELCOM S.A.C,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TELECOMUNICACIONES,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,OTRAS ACTIVIDADES DE TELECOMUNICACIONES,193,ELECTRONICO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150108,LIMA,LIMA,CHORRILLOS,202601,193.0,Mediana (100-499),3990306.0,64.94775036780558,3579,1.1331256411230577
20393864967,SAGA FALABELLA ORIENTE S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA OTROS PRODUCTOS EN ALMACEN,NO DISPONIBLE,OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,192,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,202601,192.0,Mediana (100-499),3990498.0,64.95087543341974,3580,1.1334422451021364
20178922581,FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU - SALUDPOL,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,NO DISPONIBLE,NO DISPONIBLE,192,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,192.0,Mediana (100-499),3990690.0,64.95400049903391,3581,1.1337588490812152
20208388925,GRUPO AMERICANO DE COMERCIO SOCIEDAD ANONIMA CERRADA GRAMECO S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS DE VENTA AL POR MENOR,SERVICIOS AGRICOLAS GANADERAS,VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS,192,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150141,LIMA,LIMA,SURQUILLO,202601,192.0,Mediana (100-499),3990882.0,64.9571255646481,3582,1.134075453060294
20538993400,AUTOMOTORES PAKATNAMU SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA DE VEHICULOS AUTOMOTORES,MANTENIMIENTO Y REPARACION DE VEHICULOS,VENTA DE VEHICULOS AUTOMOTORES,192,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,202601,192.0,Mediana (100-499),3991074.0,64.96025063026227,3583,1.1343920570393728
20140900452,CEGNE CLARETIANO,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA PRIMARIA,NO DISPONIBLE,ENSEÑANZA PREESCOLAR Y PRIMARIA,192,MECANIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150136,LIMA,LIMA,SAN MIGUEL,202601,192.0,Mediana (100-499),3991266.0,64.96337569587642,3584,1.1347086610184516
20100497418,REFAX PERÚ S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA PARTES PIEZAS ACCESORIOS,MANTENIMIENTO Y REPARACION DE VEHICULOS,VENTA DE PARTES PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES,192,COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,192.0,Mediana (100-499),3991458.0,64.9665007614906,3585,1.1350252649975305
20300729950,CAMPO MAYOR SRLTDA,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OBTENCION Y DOTACION PERSONAL,ACTIVIDADES LIMPIEZA DE EDIFICIOS,OTRAS ACTIVIDADES DE DOTACION DE RECURSOS HUMANOS,192,COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,192.0,Mediana (100-499),3991650.0,64.96962582710478,3586,1.1353418689766093
20107314378,CULTURAL EDUCACIONAL WINDSOR DEL PERU S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,ENSEÑANZA PRIMARIA,ENSEÑANZA SECUNDARIA DE FORMACION GENERAL,192,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,192.0,Mediana (100-499),3991842.0,64.97275089271893,3587,1.1356584729556882
20545889685,CORRALES & CIA. SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,VENTA MINORISTA ARTICULOS DE FERRETERIA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION,192,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150135,LIMA,LIMA,SAN MARTIN DE PORRES,202601,192.0,Mediana (100-499),3992034.0,64.9758759583331,3588,1.135975076934767
20550205409,ESTUDIO MUÑIZ SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,SOCIEDAD CIVIL,ACTIVIDADES JURIDICAS,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,ACTIVIDADES JURIDICAS,192,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,192.0,Mediana (100-499),3992226.0,64.97900102394728,3589,1.1362916809138457
20490357131,COMUNIDAD CAMPESINA CHILLOROYA,ACTIVO,HABIDO,COMUNIDAD CAMPESINA NATIVA,TRANSPORTE DE CARGA POR CARRETERA,ALQUILER DE EQUIPO DE TRANSPORTE VIA TERRESTRE,TRANSPORTE DE CARGA POR CARRETERA,192,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,080705,CUSCO,CHUMBIVILCAS,LIVITACA,202601,192.0,Mediana (100-499),3992418.0,64.98212608956145,3590,1.1366082848929246
20610153551,SEED FOOD SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NO CLASIFICADOS PREVIAMENTE,192,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,192.0,Mediana (100-499),3992610.0,64.98525115517562,3591,1.1369248888720034
20480564660,LA TABERNA DISTRIBUCIONES SAC,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,TRANSPORTE DE CARGA POR CARRETERA,192,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,202601,192.0,Mediana (100-499),3992802.0,64.98837622078979,3592,1.1372414928510821
20480645406,MAJO S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,ACTIVIDADES INMOBILIARIAS POR RETRIBUCION,OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS Y DE INSTALACIONES INDUSTRIALES,192,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,202601,192.0,Mediana (100-499),3992994.0,64.99150128640396,3593,1.1375580968301608
20416074161,AMERICAN RENTA CAR S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,TRANSPORTE DE CARGA POR CARRETERA,ALQUILER DE EQUIPO DE TRANSPORTE VIA TERRESTRE,TRANSPORTE DE CARGA POR CARRETERA,191,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,191.0,Mediana (100-499),3993185.0,64.99461007563472,3594,1.1378747008092398
20601039851,SEGURIDAD INTEGRAL CLAVE 7 S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,ALQUILER DE EQUIPO DE TRANSPORTE VIA TERRESTRE,ACTIVIDADES DE SEGURIDAD PRIVADA,191,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,202601,191.0,Mediana (100-499),3993376.0,64.99771886486549,3595,1.1381913047883185
20454826699,CONVEYOR BELT TECHNOLOGY S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,TRANSPORTE DE CARGA POR CARRETERA,ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS,191,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,040101,AREQUIPA,AREQUIPA,AREQUIPA,202601,191.0,Mediana (100-499),3993567.0,65.00082765409626,3596,1.1385079087673973
20498460021,GRUAS Y TRANSPORTES SAN LORENZO S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,TRANSPORTE DE CARGA POR CARRETERA,191,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,040126,AREQUIPA,AREQUIPA,YANAHUARA,202601,191.0,Mediana (100-499),3993758.0,65.00393644332702,3597,1.1388245127464762
20397066950,CONSTRUCCIONES Y SERVICIOS MULTIPLES E.I.R.L.,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,NO DISPONIBLE,CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL,191,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,130808,LA LIBERTAD,PATAZ,PARCOY,202601,191.0,Mediana (100-499),3993949.0,65.00704523255779,3598,1.139141116725555
20143612431,EMP. MUNIC. DE A. P. Y A. SAN MARTIN S.A,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CAPTACION DEPURACION Y DISTRIBUCION DE AGUA,NO DISPONIBLE,CAPTACION TRATAMIENTO Y DISTRIBUCION DE AGUA,191,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,EXPORTADOR,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,202601,191.0,Mediana (100-499),3994140.0,65.01015402178855,3599,1.1394577207046337
20160600382,CLUB ALIANZA LIMA,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES DEPORTIVAS,NO DISPONIBLE,ACTIVIDADES DE CLUBES DEPORTIVOS,191,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,191.0,Mediana (100-499),3994331.0,65.01326281101932,3600,1.1397743246837126
20614216671,CONSORCIO LIMA,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,NO DISPONIBLE,ACTIVIDADES DE SEGURIDAD PRIVADA,191,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150108,LIMA,LIMA,CHORRILLOS,202601,191.0,Mediana (100-499),3994522.0,65.01637160025007,3601,1.1400909286627914
20522024342,NEW HORUS SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,NO DISPONIBLE,ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS,191,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150118,LIMA,LIMA,LURIGANCHO,202601,191.0,Mediana (100-499),3994713.0,65.01948038948083,3602,1.1404075326418703
20600683650,CORPORACION DIAMANTE JUBERS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,CONSTRUCCION DE EDIFICIOS,191,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150116,LIMA,LIMA,LINCE,202601,191.0,Mediana (100-499),3994904.0,65.0225891787116,3603,1.140724136620949
20100048702,WR S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES INMOBILIARIAS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS,191,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,191.0,Mediana (100-499),3995095.0,65.02569796794236,3604,1.141040740600028
20338094842,LAS BRAVAS N° 2 DE ICA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EXPLOTACION DE OTRAS MINAS Y CANTERAS NO INCLUIDAS ANTES,NO DISPONIBLE,EXPLOTACION DE OTRAS MINAS Y CANTERAS NO CLASIFICADOS PREVIAMENTE,191,MANUAL,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150122,LIMA,LIMA,MIRAFLORES,202601,191.0,Mediana (100-499),3995286.0,65.02880675717311,3605,1.1413573445791068
20605007784,LUKERS SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA PRODUCTOS TEXTILES CALZADO,NO DISPONIBLE,VENTA AL POR MENOR DE PRENDAS DE VESTIR CALZADO Y ARTICULOS DE CUERO EN COMERCIOS ESPECIALIZADOS,190,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR,150108,LIMA,LIMA,CHORRILLOS,202601,190.0,Mediana (100-499),3995476.0,65.03189927002047,3606,1.1416739485581855
20456029079,CONTROLTEK SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS INDUSTRIAS MANUFACTURERAS NO CLASIFICADO PREVIAMENTE,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,REPARACION DE MAQUINARIA,190,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,202601,190.0,Mediana (100-499),3995666.0,65.03499178286783,3607,1.1419905525372642
20521834642,ACS SOLUTIONS PERU S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,NO DISPONIBLE,OTRAS ACTIVIDADES PROFESIONALES CIENTIFICAS Y TECNICAS NO CLASIFICADOS PREVIAMENTE,190,MANUAL,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,190.0,Mediana (100-499),3995856.0,65.0380842957152,3608,1.1423071565163432
20455554889,TRANSMAVEN S.R.L.,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,TRANSPORTE DE CARGA POR CARRETERA,CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL,190,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,040112,AREQUIPA,AREQUIPA,PAUCARPATA,202601,190.0,Mediana (100-499),3996046.0,65.04117680856255,3609,1.142623760495422
20115832027,SERV.PERUANOS DEL SUR ING.CONTRAT.SRLTDA,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE,190,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,180301,MOQUEGUA,ILO,ILO,202601,190.0,Mediana (100-499),3996236.0,65.04426932140991,3610,1.1429403644745006
20613764560,TALSA GRAPE FARMS S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,NO DISPONIBLE,CULTIVO DE UVA,190,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,190.0,Mediana (100-499),3996426.0,65.04736183425727,3611,1.1432569684535794
20608305808,MUNICIPALIDAD DISTRITAL DE UNIÓN ASHÁNINKA,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,190,MANUAL,MANUAL,SIN ACTIVIDAD,080910,CUSCO,LA CONVENCION,PICHARI,202601,190.0,Mediana (100-499),3996616.0,65.05045434710462,3612,1.1435735724326583
20329838553,BRIDA INGENIERIA DE PROYECTOS S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,NO DISPONIBLE,FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL,190,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150118,LIMA,LIMA,LURIGANCHO,202601,190.0,Mediana (100-499),3996806.0,65.05354685995198,3613,1.143890176411737
20523941047,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,ACTIVO,HABIDO,COOPERATIVAS SAIS CAPITAL SOCIAL,OTROS TIPOS INTERMEDIACION MONETARIA,NO DISPONIBLE,OTROS TIPOS DE INTERMEDIACION MONETARIA,190,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150120,LIMA,LIMA,MAGDALENA DEL MAR,202601,190.0,Mediana (100-499),3996996.0,65.05663937279932,3614,1.1442067803908158
20534857153,EMPRESA DE TRANSPORTES MOQUEGUA TURISMO SOCIEDAD DE RESPONSABILIDAD LIMITADA,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,TRANSPORTE DE CARGA POR CARRETERA,OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE,190,MECANIZADO/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,202601,190.0,Mediana (100-499),3997186.0,65.05973188564668,3615,1.1445233843698948
20295734681,TK ELEVADORES PERU S.A.C. - TK ELEVADORES PERÚ,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE EQUIPO DE ELEVACION Y MANIPULACION,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,FABRICACION DE EQUIPO DE ELEVACION Y MANIPULACION,190,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,190.0,Mediana (100-499),3997376.0,65.06282439849404,3616,1.1448399883489735
20498418920,SERVICIOS MEDICOS Y DIALISIS DEL SUR VIRGEN DE LA CANDELARIA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE HOSPITALES,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,ACTIVIDADES DE HOSPITALES,190,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,040101,AREQUIPA,AREQUIPA,AREQUIPA,202601,190.0,Mediana (100-499),3997566.0,65.0659169113414,3617,1.1451565923280524
20137117712,COMPAÑIA MOLINERA DEL CENTRO S.A./CIA. MOLINERA DEL CENTRO S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ELABORACION DE PRODUCTOS DE MOLINERIA,ELABORACION MACARRONES FIDEOS Y OTROS,ELABORACION DE PRODUCTOS DE MOLINERIA,190,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150103,LIMA,LIMA,ATE,202601,190.0,Mediana (100-499),3997756.0,65.06900942418876,3618,1.1454731963071312
20487723151,AGRICOLA ZEIT ORGANISCH SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,ELABORACION Y CONSERVACION DE FRUTAS LEGUMBRES Y HORTALIZAS,190,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,202601,190.0,Mediana (100-499),3997946.0,65.07210193703611,3619,1.1457898002862101
20481960127,TRC EXPRESS SAC,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,TRANSPORTE DE CARGA POR CARRETERA,OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE,190,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,202601,190.0,Mediana (100-499),3998136.0,65.07519444988347,3620,1.1461064042652889
20196818236,SERVICIOS EDUCATIVOS SAN JOSE DE MONTERRICO S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,NO DISPONIBLE,ENSEÑANZA SECUNDARIA DE FORMACION GENERAL,190,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,190.0,Mediana (100-499),3998326.0,65.07828696273083,3621,1.1464230082443676
20547386176,COMERCIAL REFRIGERACION PERU S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACONDICIONAMINTO DE EDIFICIOS,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,INSTALACIONES DE FONTANERIA CALEFACCION Y AIRE ACONDICIONADO,190,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150122,LIMA,LIMA,MIRAFLORES,202601,190.0,Mediana (100-499),3998516.0,65.08137947557819,3622,1.1467396122234466
20501887286,DIAGNOSTICA PERUANA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,VENTA AL POR MAYOR NO ESPECIALIZADA,189,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150114,LIMA,LIMA,LA MOLINA,202601,189.0,Mediana (100-499),3998705.0,65.08445571204213,3623,1.1470562162025253
20101250572,CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,EXTRACCION DE OTROS MINERALES METALIFEROS NO FERROSOS,189,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150114,LIMA,LIMA,LA MOLINA,202601,189.0,Mediana (100-499),3998894.0,65.08753194850608,3624,1.147372820181604
20571525594,AGRO ISM S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,CULTIVO DE OTROS FRUTOS Y NUECES DE ARBOLES Y ARBUSTOS,189,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150801,LIMA,HUAURA,HUACHO,202601,189.0,Mediana (100-499),3999083.0,65.09060818497004,3625,1.1476894241606828
20205028600,MUNICIPALIDAD DISTRITAL COYLLURQUI,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,189,MANUAL,MANUAL,SIN ACTIVIDAD,030503,APURIMAC,COTABAMBAS,COYLLURQUI,202601,189.0,Mediana (100-499),3999272.0,65.09368442143398,3626,1.1480060281397617
20601762219,AUTONIZA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA DE VEHICULOS AUTOMOTORES,MANTENIMIENTO Y REPARACION DE VEHICULOS,VENTA DE VEHICULOS AUTOMOTORES,189,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150141,LIMA,LIMA,SURQUILLO,202601,189.0,Mediana (100-499),3999461.0,65.09676065789792,3627,1.1483226321188404
20600565771,GAMBOA INGENIERIA Y CONSTRUCCION S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,TRANSPORTE DE CARGA POR CARRETERA,189,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,202601,189.0,Mediana (100-499),3999650.0,65.09983689436187,3628,1.1486392360979192
20508061201,IBEROAMERICANA DE PLASTICOS SAC,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS DE PLASTICOS,NO DISPONIBLE,FABRICACION DE PRODUCTOS DE PLASTICO,189,MANUAL,MANUAL/COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150101,LIMA,LIMA,LIMA,202601,189.0,Mediana (100-499),3999839.0,65.10291313082583,3629,1.148955840076998
